emotion,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
happy,0.22059508,0.34559426,0.05350263,0.23275334,0.9517859,1.0,0.37477297,0.9941087,1.0,0.9927946,0.7036732,0.052375957,0.28395054,1.0,0.31079823,0.015072388,0.9997687,0.40507784,0.061790783,0.10701736
happy,0.37811518,0.25565425,0.111180335,0.34375796,0.88530487,1.0,0.47228676,0.59044814,1.0,0.9845956,0.8799749,0.2467525,0.30472505,1.0,0.21469282,0.03608333,0.9990601,0.41928834,0.23194055,0.1356171
happy,0.26093188,0.34912863,0.23947182,0.2962978,0.4714993,0.0,0.40230408,0.7622722,0.0,0.7312629,0.7151489,0.10316616,0.2880509,1.0,0.24014792,0.75001794,0.15717974,0.1381757,0.24173966,0.14823017
happy,0.36996073,0.34133902,0.18037847,0.27393025,0.538584,1.0,0.49037227,0.9882572,0.0,0.8206374,0.72840357,0.4973072,0.53073317,1.0,0.41449034,0.5026943,0.978634,0.38417238,0.13977943,0.09350245
happy,0.5769041,0.19455442,0.2608261,0.44510627,0.13655242,1.0,0.16153717,0.06630452,0.0,0.18110247,0.6479219,0.13438188,0.5233433,0.0,0.67135376,0.38393372,0.29076537,0.16972257,0.4580884,0.06369449
happy,0.3707822,0.29498017,0.24111336,0.34359515,0.45214054,0.0,0.5656016,0.3156676,0.0,0.51378006,0.74216944,0.06549602,0.38273436,0.0,0.39787626,0.2544055,0.9303424,0.25625688,0.19109067,0.16273922
happy,0.31486106,0.26360944,0.22086206,0.28779313,0.9190294,1.0,0.44939333,0.9585495,0.0,0.9669644,0.7810454,0.1153245,0.13893028,1.0,0.19643411,0.0061943517,0.9985291,0.5551767,0.0051424815,0.08593726
happy,0.32659218,0.285404,0.07802359,0.36138198,0.89349,1.0,0.28490433,0.9836072,1.0,0.9875666,0.5703238,0.14763339,0.22403838,1.0,0.19129045,0.016266348,0.99992645,0.37364447,0.010961614,0.045007702
happy,0.38375404,0.21091987,0.15000391,0.25130212,0.6169006,1.0,0.43965828,0.9331444,1.0,0.7831425,0.7385064,0.14303137,0.35120592,0.0,0.48197293,0.47505552,0.9816642,0.06528041,0.29282877,0.09889673
happy,0.32605922,0.34418842,0.078186765,0.33734918,0.8937779,1.0,0.3505679,0.9114564,0.0,0.9872299,0.8898316,0.13784814,0.13653569,1.0,0.31961378,0.014396551,0.99876666,0.1671848,0.009487546,0.043124847
happy,0.57328516,0.2654699,0.059242547,0.33233473,0.88803786,1.0,0.25057277,0.9315403,1.0,0.95268494,0.7723167,0.3739407,0.25702095,1.0,0.35732856,0.011773131,0.9999777,0.97664696,0.024898745,0.08369152
happy,0.32763153,0.22921468,0.5149657,0.34196997,0.31496018,1.0,0.256054,0.00021064571,0.0,0.378791,0.5150865,0.067546904,0.4561292,0.0,0.35618657,0.57623893,0.0034491462,0.25581867,0.042363856,0.09494794
happy,0.59853125,0.28301,0.31675032,0.4333213,0.8313377,1.0,0.5306151,0.64499956,0.0,0.9519693,0.3493712,0.1167974,0.44349843,1.0,0.49166146,0.40708718,0.99952984,0.4950314,0.06880622,0.3024245
happy,0.4302882,0.29925346,0.082877845,0.24034655,0.37236497,0.0,0.35202464,0.6807234,0.0,0.7655619,0.75995904,0.23909634,0.3433988,1.0,0.4543817,0.7560378,0.9720425,0.51344,0.45408478,0.10297289
happy,0.63704,0.38816437,0.3730648,0.54850835,0.46954805,1.0,0.31426182,0.46156055,0.0,0.8061402,0.48193905,0.6060806,0.46027553,0.0,0.62432307,0.6219085,0.9146811,0.26397645,0.09798237,0.24484645
happy,0.4272371,0.2694154,0.15907368,0.3262873,0.17004456,0.0,0.41588357,0.00035358183,1.0,0.19475205,0.81394476,0.16432667,0.5680104,0.0,0.7206578,0.58568436,0.01581583,0.06135485,0.13663211,0.13358292
happy,0.22672914,0.18325946,0.10090966,0.3630806,0.18785407,0.0,0.09655605,0.04427293,1.0,0.44060302,0.63457453,0.17620108,0.31852457,0.0,0.5680403,0.7293143,0.19661325,0.120035544,0.615217,0.04422034
happy,0.3002225,0.26203248,0.086076275,0.32203162,0.8710384,1.0,0.473169,0.20420687,1.0,0.97082424,0.70313823,0.2238411,0.35581145,1.0,0.1870789,0.14227086,0.98219943,0.31692487,0.061873887,0.07446266
happy,0.5017837,0.23433754,0.1421433,0.7069741,0.09056562,0.0,0.09308209,0.0037237816,0.0,0.072546095,0.31624764,0.08442249,0.40128815,0.0,0.3077276,0.38495725,0.7828852,0.26282346,0.18961035,0.036963694
happy,0.27938432,0.25731516,0.019137418,0.36977515,0.6753986,1.0,0.2713258,0.8503197,1.0,0.97514886,0.77353376,0.12047995,0.29136088,1.0,0.3981571,0.06536215,0.9993886,0.28356716,0.079425626,0.08165444
happy,0.8736054,0.6060902,0.66537714,0.4876825,0.0642386,0.0,0.1020749,0.0074220183,0.0,0.014518329,0.13180798,0.6369271,0.51231205,0.0,0.29855707,0.2817519,0.73234195,0.16546461,0.16169529,0.042926665
happy,0.4463993,0.21443912,0.2648159,0.39918745,0.061235342,0.0,0.21956249,0.0010853228,1.0,0.02357655,0.26126108,0.35931498,0.5205411,0.0,0.68618065,0.4666156,0.30744335,0.26528406,0.6475824,0.13637118
happy,0.2624778,0.24710652,0.14583807,0.24235202,0.9339291,1.0,0.53791,0.99153113,1.0,0.9832229,0.7886406,0.1274053,0.52374595,1.0,0.13275707,0.43753517,0.9998869,0.28997928,0.19487363,0.20642719
happy,0.3261631,0.14755115,0.32851818,0.21585712,0.71967083,0.0,0.4672535,0.93118304,1.0,0.8829874,0.7716643,0.43908268,0.5438498,1.0,0.4968356,0.5024539,0.99039745,0.08584859,0.069151826,0.0985749
happy,0.440673,0.26097882,0.170364,0.24212046,0.7668951,1.0,0.5745237,0.77005386,0.0,0.9600363,0.64875084,0.18219168,0.23378442,1.0,0.22676846,0.051649906,0.99871135,0.7352648,0.21653184,0.10079311
happy,0.36995098,0.23730665,0.04667831,0.28107804,0.8129732,1.0,0.3954463,0.95005894,1.0,0.9784751,0.79300034,0.26636347,0.5003331,1.0,0.32943168,0.36252964,0.9992398,0.47133622,0.2478232,0.071409985
happy,0.44846228,0.20519602,0.3120777,0.44834468,0.11486294,0.0,0.14690131,8.822574e-05,0.0,0.030915031,0.19178651,0.36869174,0.48523918,0.0,0.5200277,0.31430706,0.03216703,0.056104045,0.4805051,0.051675193
happy,0.37574172,0.30827388,0.114231184,0.27139142,0.8062282,0.0,0.45587733,0.9936144,1.0,0.9845355,0.81042486,0.28171366,0.33075196,1.0,0.43951276,0.015799768,0.99988854,0.30285513,0.04942531,0.08095523
happy,0.24082871,0.22111328,0.09162569,0.31715843,0.57814103,0.0,0.38773236,0.1695942,0.0,0.74041253,0.678549,0.2656572,0.45406258,0.0,0.5345714,0.780169,0.9949903,0.19379283,0.5028123,0.12022307
happy,0.6852806,0.33291048,0.3243966,0.32100123,0.18195333,1.0,0.5376021,0.17574532,1.0,0.2936997,0.58566135,0.54332536,0.54510474,0.0,0.63348633,0.42091307,0.6561523,0.20447269,0.20519002,0.086334065
happy,0.43522885,0.26839274,0.1485951,0.31521714,0.19931573,1.0,0.2904502,0.039622895,1.0,0.76628155,0.5668229,0.1841991,0.5826647,0.0,0.3369727,0.737253,0.9040765,0.15631342,0.32923394,0.16991141
happy,0.707301,0.40305296,0.15142266,0.26463985,0.21410163,1.0,0.28202817,0.2008704,0.0,0.22621086,0.15678158,0.15677164,0.47354773,0.0,0.30650386,0.28555256,0.40614837,0.3253888,0.23441383,0.8508445
happy,0.31081355,0.34256425,0.096202485,0.347276,0.6867891,1.0,0.19342244,0.99640614,1.0,0.947432,0.7196104,0.19618364,0.46335384,1.0,0.3679846,0.20176476,0.9965109,0.1627136,0.07129996,0.13355912
happy,0.5940986,0.30356702,0.21391015,0.3027432,0.79458857,1.0,0.57497746,0.98460925,0.0,0.9119894,0.54800117,0.53101885,0.36436537,0.0,0.3323836,0.27536198,0.9314679,0.30318123,0.17443128,0.17200544
happy,0.3463862,0.41816902,0.13811152,0.29534668,0.6322203,1.0,0.43154964,0.9946306,0.0,0.95059186,0.81513894,0.46722436,0.38179365,1.0,0.44811994,0.16020459,0.9929951,0.33183187,0.076499045,0.07854141
happy,0.45998034,0.20519757,0.38110855,0.567612,0.19246133,1.0,0.1555055,0.39953408,1.0,0.29321352,0.6713478,0.4409886,0.5166696,0.0,0.71860486,0.63400394,0.23312517,0.355148,0.3637367,0.102252655
happy,0.42661035,0.275743,0.1918039,0.36442637,0.73381066,1.0,0.41406322,0.117598675,1.0,0.933634,0.72827035,0.21937191,0.2620615,1.0,0.34669986,0.08286463,0.95863134,0.10410799,0.018603906,0.10096723
happy,0.58021635,0.639165,0.0760247,0.24843672,0.8992658,1.0,0.545226,0.9976433,1.0,0.98941046,0.85575557,0.113146484,0.12739162,1.0,0.35657573,0.010457577,0.9999919,0.35036212,0.042508043,0.13369584
happy,0.5732839,0.5411923,0.12132517,0.34480917,0.4623133,1.0,0.28135973,0.60095876,0.0,0.7867965,0.7455059,0.43645793,0.53342384,0.0,0.4726038,0.69392014,0.10840628,0.14120568,0.37006062,0.04691817
happy,0.2946758,0.3960476,0.16868433,0.3020783,0.6029828,1.0,0.4995958,0.9948866,1.0,0.9449917,0.8203205,0.4361241,0.506888,1.0,0.5346531,0.33182317,0.9985592,0.33937612,0.3138596,0.18932919
happy,0.39474818,0.12883788,0.36450878,0.2895093,0.48717344,1.0,0.45026731,0.99243575,1.0,0.8814856,0.8351374,0.30016488,0.32430476,1.0,0.3418786,0.32572407,0.99947995,0.6111615,0.07065538,0.17309338
happy,0.5857245,0.28436822,0.10556227,0.2620722,0.87751985,1.0,0.41262504,0.9929454,1.0,0.9648219,0.8550895,0.4253896,0.57603896,1.0,0.6092467,0.3980912,0.7617499,0.2741933,0.14673387,0.08694527
happy,0.30860934,0.28593582,0.2698009,0.2973003,0.4341803,1.0,0.4372337,0.26862842,0.0,0.7973404,0.79934424,0.08474528,0.332172,0.0,0.3283855,0.75976115,0.94015837,0.06635483,0.23886086,0.08801044
happy,0.57882744,0.22238036,0.4302503,0.42246506,0.16723472,0.0,0.10740802,0.13336878,1.0,0.13868491,0.29276153,0.27607897,0.3516986,0.0,0.5273154,0.518068,0.020374406,0.030327413,0.2331672,0.04790726
happy,0.3906043,0.3240344,0.16248569,0.3148416,0.5299954,1.0,0.48444852,0.9581779,1.0,0.93645316,0.7908702,0.15744947,0.45394984,1.0,0.12818684,0.3461531,0.9966023,0.11160447,0.20417169,0.084603146
happy,0.6636139,0.31475598,0.11994615,0.25376624,0.9220969,1.0,0.46995467,0.9653086,1.0,0.97889495,0.84598553,0.17558181,0.40827248,1.0,0.24914457,0.056549408,0.9950395,0.53622407,0.025300032,0.31967917
happy,0.38151345,0.12864228,0.09901601,0.6801228,0.22472677,0.0,0.08795576,0.5024668,1.0,0.40482974,0.3598351,0.49149537,0.3431532,1.0,0.58255076,0.53043765,0.7898675,0.1686255,0.0646109,0.049720906
happy,0.26966047,0.21207844,0.13574335,0.4311329,0.12718557,0.0,0.12172671,0.024186967,0.0,0.11437775,0.5134972,0.24766962,0.47402072,0.0,0.37309745,0.2482493,0.012315835,0.10149057,0.22195551,0.026015343
happy,0.19801827,0.123701155,0.15527631,0.23998383,0.9101069,1.0,0.62440586,0.959471,1.0,0.98603815,0.801003,0.18888746,0.29247275,1.0,0.11770327,0.07091563,0.99991727,0.46671566,0.42760283,0.048932098
happy,0.39982003,0.4312887,0.07440515,0.3151219,0.5458808,1.0,0.58564913,0.8599489,1.0,0.9195119,0.72107095,0.17156148,0.3781733,1.0,0.52287143,0.045649044,0.9991435,0.38047776,0.2744402,0.21302676
happy,0.24994572,0.2714334,0.15070376,0.3735638,0.6108316,1.0,0.4873681,0.9212203,0.0,0.87224954,0.69343984,0.23873398,0.4761645,1.0,0.57241195,0.13473535,0.99659866,0.26017702,0.2299932,0.067395255
happy,0.34084183,0.19331497,0.35992888,0.25606003,0.15892723,0.0,0.19595377,0.12549502,1.0,0.13134697,0.5176157,0.052370112,0.288446,0.0,0.23146321,0.6029162,0.005633702,0.05172688,0.23438936,0.08850942
happy,0.6477963,0.37097037,0.21300922,0.69245696,0.24490267,0.0,0.14000715,0.19434422,1.0,0.66280556,0.7616535,0.51687676,0.28404474,1.0,0.6151505,0.122666806,0.96187776,0.29203635,0.03843386,0.07153758
neutral,0.5113462,0.2561937,0.4861143,0.3708276,0.09363532,0.0,0.1908153,0.04975504,0.0,0.06086237,0.25581473,0.15092392,0.30362394,0.0,0.22801867,0.21406113,0.37138423,0.06989,0.15785842,0.2369024
neutral,0.35226712,0.13578545,0.12559146,0.38463798,0.07872607,0.0,0.08923532,0.0070094317,0.0,0.020428926,0.17813632,0.09103669,0.47581473,0.0,0.21036962,0.1737139,0.48352543,0.083404966,0.119194694,0.04686196
neutral,0.4159189,0.2113373,0.26737466,0.38429388,0.075403444,0.0,0.1537734,0.004766811,0.0,0.043517698,0.22277892,0.18901546,0.42750487,0.0,0.7714507,0.60863864,0.20543033,0.14576092,0.08257677,0.044559494
neutral,0.43427855,0.15019904,0.13203555,0.52010447,0.047739774,0.0,0.09785019,0.06346965,0.0,0.014781894,0.24495095,0.14534649,0.5166621,0.0,0.31966347,0.3065973,0.8935323,0.123108484,0.044780474,0.024454774
neutral,0.717484,0.38040352,0.8184793,0.47047538,0.08541016,0.0,0.13015103,0.078273624,1.0,0.013883945,0.13314056,0.439175,0.4031749,0.0,0.28567114,0.19958313,0.74407196,0.21269995,0.17595203,0.076875046
neutral,0.59191847,0.24383952,0.16423017,0.4524368,0.11365883,0.0,0.100822136,0.043246,1.0,0.05162317,0.36834666,0.16308497,0.43727142,0.0,0.5348744,0.103417,0.962908,0.16394709,0.25488913,0.042347096
neutral,0.6134488,0.33363804,0.21613742,0.45572987,0.09108984,0.0,0.12856613,0.004767886,0.0,0.10720415,0.36352292,0.42677537,0.36043572,0.0,0.14816628,0.49076128,0.0037920862,0.082883455,0.7632471,0.04382757
neutral,0.41365388,0.19097249,0.3175879,0.2904124,0.10471361,0.0,0.16412386,0.008444592,0.0,0.07324832,0.2813589,0.36139312,0.36136073,0.0,0.54633933,0.6541848,0.0033487137,0.1676892,0.33350375,0.024613569
neutral,0.57216114,0.40063232,0.20316081,0.60042405,0.04098361,0.0,0.098329805,0.011040482,0.0,0.041248646,0.115260884,0.11821841,0.2762829,0.0,0.1798958,0.10040567,0.6889488,0.42700025,0.06996038,0.025489485
neutral,0.6919254,0.63096815,0.45443252,0.40423688,0.09164425,0.0,0.092639975,0.003056179,0.0,0.032009378,0.0838942,0.22113967,0.3643619,0.0,0.077745974,0.1432802,0.35536748,0.20546536,0.11503323,0.054287907
neutral,0.5871764,0.18918906,0.30830857,0.55164504,0.06621496,0.0,0.108662754,0.0046507306,1.0,0.015383893,0.3517292,0.16913217,0.30765086,0.0,0.47304899,0.24671239,0.6972572,0.263113,0.083898686,0.08406695
neutral,0.5944362,0.5174999,0.1296129,0.74524873,0.07459612,0.0,0.11968805,0.00204863,0.0,0.047249153,0.26847005,0.5330023,0.60108,0.0,0.46788368,0.51912165,0.026165847,0.09445781,0.49923015,0.06480409
neutral,0.58763945,0.43579897,0.37945762,0.31630605,0.06361917,0.0,0.12204695,0.00085287343,0.0,0.018183338,0.13986695,0.1718436,0.34822032,0.0,0.3069618,0.15301439,0.18294908,0.11631895,0.28714907,0.04627225
neutral,0.74131227,0.4647423,0.31297556,0.7195023,0.062054142,0.0,0.12385181,0.0013452831,0.0,0.06007907,0.18857951,0.25282806,0.25268787,0.0,0.15276496,0.12486645,0.5229087,0.2863724,0.3370729,0.04050175
neutral,0.5942528,0.2852063,0.17570561,0.4630594,0.057023585,0.0,0.15197547,0.027341643,0.0,0.025480833,0.1653605,0.1434123,0.25266504,0.0,0.15191944,0.1250872,0.14078157,0.085843965,0.33535528,0.032007065
neutral,0.42841187,0.22624381,0.45030588,0.38056856,0.21077757,0.0,0.1519344,0.117504,1.0,0.10465812,0.30115354,0.27138492,0.5242056,0.0,0.38416353,0.21942681,0.6135159,0.1603373,0.056187876,0.055795692
neutral,0.5778041,0.4695932,0.5239864,0.4050308,0.10087232,0.0,0.15998805,0.29300767,1.0,0.0229745,0.5779122,0.37403265,0.5129763,0.0,0.63108635,0.7726378,0.14908051,0.41850564,0.3142929,0.023552325
neutral,0.6743906,0.36776584,0.868114,0.4046364,0.079297684,1.0,0.1563692,0.08959999,1.0,0.020124137,0.43584666,0.68899125,0.620582,0.0,0.46016493,0.6800834,0.7513999,0.67159337,0.3807601,0.034944028
neutral,0.47357157,0.13402957,0.83212334,0.3680862,0.27735353,0.0,0.19956365,0.020187916,0.0,0.051807165,0.35347864,0.2778328,0.43878686,0.0,0.50310385,0.45279095,0.46167862,0.40341026,0.41440353,0.070131354
neutral,0.2976121,0.29677662,0.36373127,0.47562572,0.08767837,0.0,0.12388641,0.063999414,1.0,0.016374722,0.41301706,0.082615755,0.35994756,0.0,0.4631704,0.34933895,0.04911557,0.29613408,0.0387269,0.02784008
neutral,0.40672836,0.33685818,0.12892579,0.7234471,0.08851616,0.0,0.16316137,0.06305415,0.0,0.05314227,0.30634323,0.21340881,0.34032735,0.0,0.36421493,0.28736907,0.4053735,0.1658665,0.12006971,0.13896838
neutral,0.4786648,0.34719512,0.47467437,0.34429052,0.09676287,0.0,0.12720501,0.0071779424,0.0,0.025158536,0.51597667,0.23093188,0.49211892,0.0,0.47781956,0.20666395,0.077819094,0.06484288,0.19216396,0.027080953
neutral,0.6823642,0.5046122,0.08063046,0.5481877,0.08375711,0.0,0.07977875,0.00036496966,0.0,0.022209242,0.24221894,0.31352592,0.45556983,0.0,0.35454577,0.34185937,0.4287484,0.19017932,0.19056162,0.034187503
neutral,0.43828103,0.20266779,0.5094806,0.40068108,0.077886425,0.0,0.10897356,0.0066385306,0.0,0.032046765,0.1012306,0.43752712,0.30467656,0.0,0.565009,0.3171526,0.9771358,0.37088892,0.09387107,0.06463112
neutral,0.4385318,0.42668706,0.2997764,0.4593271,0.07807063,0.0,0.17334245,0.007292536,0.0,0.06759269,0.25143674,0.59583986,0.56100243,0.0,0.36882988,0.5802066,0.0052648713,0.049781475,0.179601,0.05040484
neutral,0.40317178,0.16928086,0.62711746,0.47966784,0.06474633,0.0,0.14693789,0.12164316,1.0,0.02682294,0.21776769,0.3802929,0.53882843,0.0,0.44775665,0.53838646,0.17978092,0.094784476,0.28263667,0.04062563
neutral,0.6646688,0.47963923,0.28653497,0.73335403,0.08134865,0.0,0.10512463,0.038281277,0.0,0.02148389,0.3108733,0.43258274,0.593212,0.0,0.7048222,0.29216,0.55232245,0.057136916,0.0649549,0.04534676
neutral,0.57334864,0.24341244,0.28852344,0.61367553,0.073641114,0.0,0.14430994,0.043938696,1.0,0.047913004,0.39410913,0.46346223,0.41263053,0.0,0.23365714,0.3946307,0.12388368,0.32495344,0.039814204,0.049089294
neutral,0.54702467,0.227522,0.26058644,0.5424757,0.048121445,0.0,0.09295461,0.009243574,0.0,0.014022416,0.2739522,0.09868484,0.3189763,0.0,0.25895715,0.05001919,0.8397456,0.18010308,0.036704052,0.035507847
neutral,0.52764726,0.43416536,0.19020614,0.387256,0.071500264,0.0,0.14695789,0.00010341987,1.0,0.02340473,0.25612116,0.40003052,0.4644884,0.0,0.39626795,0.52099156,0.81988794,0.22905663,0.18876354,0.049734313
neutral,0.43864965,0.29952228,0.33498368,0.49383876,0.06884052,0.0,0.12718548,0.012134909,0.0,0.013893145,0.18274534,0.2750396,0.3690439,0.0,0.2655767,0.33974114,0.14153701,0.077775456,0.12579016,0.029580662
neutral,0.38224092,0.19578733,0.47426814,0.37561816,0.060874503,0.0,0.18850006,0.022846464,0.0,0.021128608,0.24573919,0.19406232,0.24847326,0.0,0.21965747,0.12509295,0.74437207,0.11092468,0.05313413,0.030906415
neutral,0.73712105,0.54965955,0.11774487,0.57917315,0.078070976,0.0,0.10418473,0.003197817,0.0,0.02440145,0.08021997,0.03711155,0.400424,0.0,0.2449335,0.020454332,0.8643189,0.42941472,0.17954668,0.17060459
neutral,0.37756523,0.2345134,0.10293208,0.70525056,0.0565704,0.0,0.091856316,0.00016206682,0.0,0.022565274,0.22048052,0.107286215,0.4090971,0.0,0.19003113,0.19868575,0.3354075,0.16258238,0.114842966,0.032961443
neutral,0.65333414,0.40744618,0.32746717,0.4005281,0.05467144,0.0,0.13933527,0.017207608,0.0,0.02095948,0.19037858,0.37342036,0.31140557,0.0,0.20975119,0.1798308,0.5363577,0.23320837,0.070526876,0.056540187
neutral,0.38971075,0.33928263,0.23490706,0.49493495,0.09249394,0.0,0.083987474,0.036328506,1.0,0.057364825,0.52387863,0.106537946,0.5770997,0.0,0.35766393,0.4344826,0.0060577923,0.110888295,0.105039835,0.04509611
neutral,0.29593784,0.15395662,0.2626542,0.4603272,0.07486358,0.0,0.10384291,0.00047618715,0.0,0.014607995,0.12042907,0.082050264,0.5126152,0.0,0.14815278,0.17071237,0.00725707,0.065471396,0.13820599,0.04842408
neutral,0.5049586,0.32004794,0.4215797,0.7155502,0.061151862,0.0,0.20507906,0.015569412,0.0,0.019887289,0.3555294,0.7460391,0.3533553,0.0,0.27883917,0.5526417,0.035375632,0.22115703,0.33935478,0.044143133
neutral,0.64166087,0.24508797,0.56186223,0.32249817,0.1528179,0.0,0.1615419,0.5878954,1.0,0.036924146,0.47451654,0.68920505,0.37688836,0.0,0.43314993,0.5637669,0.09385621,0.15606263,0.13977195,0.041680083
neutral,0.6768225,0.5979104,0.18877769,0.54443413,0.22191052,0.0,0.20755062,0.004443709,1.0,0.17310436,0.47545233,0.36902648,0.5464643,0.0,0.40696165,0.5835196,0.53239214,0.40157232,0.36028582,0.18864186
neutral,0.20637408,0.26794502,0.33638304,0.45055115,0.060463157,0.0,0.09712079,0.37850255,0.0,0.033924893,0.50137436,0.14710858,0.4375312,0.0,0.27986336,0.47200882,0.2942711,0.64150894,0.280141,0.023237221
neutral,0.29461423,0.19595347,0.6246277,0.70470464,0.07157076,0.0,0.10841752,0.02635313,0.0,0.026358614,0.18393463,0.2517035,0.45610726,0.0,0.45574588,0.23439734,0.36257935,0.1586723,0.29642174,0.02629854
neutral,0.628424,0.44206437,0.43341327,0.37176716,0.103373475,0.0,0.14845683,0.100436114,1.0,0.050095443,0.19848824,0.29722613,0.45484647,0.0,0.3485795,0.11159121,0.70174724,0.15216836,0.04487659,0.09713013
neutral,0.3036385,0.08373936,0.33250627,0.3186516,0.07968287,1.0,0.14793567,0.04553804,0.0,0.016931795,0.1736518,0.11123228,0.23332244,0.0,0.26908445,0.32915995,0.04064873,0.051729724,0.34313616,0.03601251
neutral,0.4814605,0.14852765,0.6985547,0.357256,0.09378899,1.0,0.093046784,0.17099826,0.0,0.024441797,0.49725586,0.7530073,0.54377055,0.0,0.31768322,0.77660304,0.010108812,0.07663076,0.42372468,0.0869206
neutral,0.68031317,0.27035338,0.3055735,0.70841014,0.07107499,0.0,0.16207695,0.00027628246,1.0,0.041472837,0.18813303,0.416438,0.4318144,0.0,0.2713468,0.18948853,0.05778607,0.115509786,0.050517865,0.028052261
neutral,0.34937212,0.2785629,0.25523132,0.40615082,0.0964993,0.0,0.10198986,0.070450865,0.0,0.061527543,0.25191498,0.38871098,0.3773934,0.0,0.5004952,0.08695036,0.70661044,0.3987354,0.10402969,0.03555347
neutral,0.46464434,0.14227915,0.13214755,0.54419917,0.0767349,0.0,0.07445709,0.060595937,1.0,0.012525036,0.10242289,0.12887639,0.25953934,0.0,0.1817698,0.22016142,0.28731596,0.03869978,0.101465635,0.034012612
neutral,0.481563,0.26665798,0.19520392,0.40513766,0.11630029,0.0,0.082481384,0.017610345,0.0,0.0439177,0.35982817,0.26190686,0.65558773,0.0,0.29266277,0.33213353,0.56940395,0.47718462,0.07731674,0.046807267
neutral,0.54977643,0.12907284,0.44518054,0.47271067,0.08831858,0.0,0.18210766,0.0018204075,1.0,0.017930506,0.2509014,0.5286306,0.43785107,0.0,0.31463084,0.1996356,0.048766024,0.10657962,0.13089618,0.03864695
neutral,0.40574118,0.09434206,0.6215845,0.32782,0.0913037,0.0,0.09607838,0.013064733,0.0,0.025454057,0.20846406,0.44019073,0.4504867,0.0,0.6403292,0.07037387,0.9701502,0.16750951,0.10757892,0.097588025
neutral,0.66415423,0.5181656,0.23068304,0.4513931,0.11647946,0.0,0.10343303,0.057385445,1.0,0.065789975,0.26704863,0.20172395,0.558938,0.0,0.18521391,0.20417209,0.84949994,0.3071546,0.047365066,0.16973984
neutral,0.4678128,0.22503698,0.2949571,0.5226853,0.05627733,1.0,0.1088183,0.1650358,0.0,0.03500041,0.1759041,0.071798734,0.300162,0.0,0.3446698,0.17415676,0.9614801,0.5428515,0.052470062,0.04231252
neutral,0.4421688,0.12924679,0.5650563,0.34094468,0.08061827,0.0,0.15134576,0.010136945,1.0,0.021313807,0.49462894,0.31179348,0.37937766,0.0,0.50710386,0.4875244,0.0009746306,0.24292167,0.40672156,0.03413472
neutral,0.46543688,0.36413482,0.2117205,0.650453,0.07124681,0.0,0.15582359,0.06406334,0.0,0.022916207,0.21445628,0.22126734,0.3981095,0.0,0.27840522,0.2625759,0.62975466,0.16625686,0.0932986,0.08540823
neutral,0.48200142,0.1214203,0.32422978,0.55532205,0.050078157,0.0,0.110258594,0.17418155,0.0,0.030494286,0.56531185,0.24303772,0.22701722,0.0,0.5237256,0.3651065,0.16186602,0.39971548,0.48694718,0.030852376
neutral,0.6343919,0.22846048,0.33394969,0.4595722,0.09993285,0.0,0.1207079,0.012287088,1.0,0.053208597,0.2686995,0.3864438,0.42198795,0.0,0.17294198,0.54252654,0.07326824,0.0587945,0.20368156,0.07841517
neutral,0.6647523,0.20845784,0.84126794,0.3689092,0.056080643,0.0,0.16472735,0.041860633,0.0,0.012083991,0.1576876,0.8324686,0.37133127,0.0,0.26732638,0.18963425,0.44572946,0.16996121,0.5174077,0.025714228
neutral,0.55058736,0.28724825,0.25889203,0.57730526,0.08227779,0.0,0.11507076,0.00666804,0.0,0.018561946,0.17005211,0.4147945,0.5693997,0.0,0.5533897,0.2883026,0.10084755,0.13515761,0.24671842,0.02588851
neutral,0.71918994,0.26064798,0.32247308,0.7006649,0.06978959,0.0,0.14700434,0.0009746361,1.0,0.016461767,0.08316447,0.5033052,0.36774108,0.0,0.23936845,0.0628467,0.61975217,0.1019563,0.07711054,0.06842236
neutral,0.44854137,0.22275686,0.22397874,0.26757815,0.20718288,0.0,0.3765231,0.0010882667,1.0,0.27765808,0.40175793,0.45651782,0.61046773,0.0,0.51456714,0.62019056,0.5594395,0.3926918,0.22712865,0.11043517
neutral,0.75160575,0.6033134,0.7595886,0.32667947,0.1298351,0.0,0.3386823,0.70841753,0.0,0.024300743,0.49466404,0.55327755,0.43659768,1.0,0.6494928,0.61786205,0.03126572,0.279373,0.5294331,0.73794407
neutral,0.2995227,0.2076667,0.3754618,0.37014073,0.1100709,0.0,0.21042323,0.02050677,0.0,0.048781317,0.19765101,0.29791266,0.517726,0.0,0.73336303,0.26981887,0.8975326,0.16594288,0.38690346,0.17714447
neutral,0.37107706,0.34032467,0.1256017,0.5816313,0.05649794,0.0,0.15684268,0.0139668435,0.0,0.03585957,0.21282984,0.1956082,0.2596596,0.0,0.16801004,0.3099324,0.034703847,0.29490915,0.068689175,0.028503193
neutral,0.58136374,0.45654076,0.33175182,0.5429567,0.09072379,0.0,0.091084644,0.0038547704,1.0,0.022401055,0.12491396,0.027126217,0.45795915,0.0,0.13740398,0.11055895,0.39472467,0.1859816,0.040832072,0.0525214
